url,price_cleaned,period,title,property_type,bedrooms,bathrooms,property_address,size_sqm,self_contained,condition,furnishing,toilets,legal_and_agreement_fee,caution_fee,minimum_rental_period,amenities_count,amenities,estate_name,agency_fee,total_fee,service_charge_fee,service_charge_covers,subtype
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-iEiEC5fJhovILjIhddsiRLoE.html?page=4&pos=14&cur_pos=14&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=85,2000000,per annum,2bdrm Block of Flats in Port-Harcourt for rent,Block of Flats,2,3,Jepther East West road,465,,Newly-Built,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/lekki-phase/houses-apartments-for-rent/2bdrm-townhouse-terrace-in-lekki-phase-1-for-rent-7mI9ISmIHoXw5k60O53m7ht8.html?page=7&pos=23&cur_pos=23&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=433,18000000,per annum,2bdrm Townhouse / Terrace in Lekki Phase 1 for rent,Townhouse / Terrace,2,2,Lekki phase 1,106,,Fairly Used,Unfurnished,3,,,12 Month,12,"Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Pop Ceiling, Pre-Paid Meter, Wardrobe, Tiled Floor, Wi-Fi",Lekki phase 1,,,,,
https://jiji.ng/lugbe/houses-apartments-for-rent/studio-apartment-in-planet-homes-lugbe-district-for-rent-v2zVulxbGh72ixm089FURJWT.html?page=1&pos=10&cur_pos=10&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=276,1000000,per annum,"Studio Apartment in Planet Homes, Lugbe District for rent",Studio Apartment,1,1,Along Voice Of Nigeria Axis,300,Yes,Newly-Built,Unfurnished,1,10,100000,12 Month,0,,Planet Homes,15,100025,,,
https://jiji.ng/ph-gra-phase-2/houses-apartments-for-rent/3bdrm-block-of-flats-in-gra-phase-2-port-harcourt-for-rent-aXH5Ze7ZF0YNc1zQHA73a8fn.html?page=3&pos=24&cur_pos=24&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=71,4000000,per annum,3bdrm Block of Flats in GRA Phase 2 / Port-Harcourt for rent,Block of Flats,3,4,Onne road GRA phase 2,465,,Renovated,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-port-harcourt-for-rent-iyiuw4F1jv6CzHzSaaI018tQ.html?page=5&pos=20&cur_pos=20&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=115,3500000,per annum,3bdrm Block of Flats in Port-Harcourt for rent,Block of Flats,3,4,Eliozu,555,,Newly-Built,Unfurnished,,,,,0,,,,,,,
https://jiji.ng/jabi/houses-apartments-for-rent/furnished-3bdrm-block-of-flats-in-salis-court-estate-for-rent-ptIieZUcdgZ22aBL5fgrZ2P8.html?page=10&pos=7&cur_pos=7&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=489,1800000,per month,Furnished 3bdrm Block of Flats in Salis Court Estate for rent,Block of Flats,3,3,jabi,2000,,Newly-Built,Furnished,4,5,500000,,16,"24-hour Electricity, Air Conditioning, Balcony, Chandelier, Dining Area, Dishwasher, Hot Water, Kitchen Cabinets, Kitchen Shelf, Microwave, Pop Ceiling, Refrigerator, Tiled Floor, TV, Wardrobe, Wi-Fi",salis court estate jabi,10,500015,300000,"Common area cleaning 
security 
estate cleaning 
water",
https://jiji.ng/rumuosi/houses-apartments-for-rent/furnished-2bdrm-block-of-flats-in-rumuosi-for-rent-iW97E3thoF76xwE5l943nnXr.html?page=11&pos=17&cur_pos=17&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=256,2500000,,Furnished 2bdrm Block of Flats in Rumuosi for rent,Block of Flats,2,2,Rumuosi by salvation,188,,Newly-Built,Furnished,3,100000,200000,12 Month,0,,,500000,800000,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-rumukurushi-port-harcourt-for-rent-mhvlOx0nLSe1lGdsbFHpyRtP.html?page=5&pos=3&cur_pos=3&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=98,4000000,per annum,"4bdrm Duplex in Rumukurushi, Port-Harcourt for rent",Duplex,4,5,Rumukurushi New layout,555,,Fairly Used,Unfurnished,,,,,0,,Rumukurushi,,,,,
https://jiji.ng/amadi-ama/houses-apartments-for-rent/furnished-2bdrm-block-of-flats-in-amadi-ama-for-rent-wpQbCukgcoDACxS6qHquGrjB.html?page=11&pos=15&cur_pos=15&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=254,3800000,per annum,Furnished 2bdrm Block of Flats in Amadi-Ama for rent,Block of Flats,2,2,Off Peter odili red,5000,No,Fairly Used,Furnished,3,,300000,1 Month,12,"Air Conditioning, Dining Area, Hot Water, Kitchen Cabinets, Microwave, Pop Ceiling, Pre-Paid Meter, Refrigerator, Tiled Floor, TV, Wardrobe, Wi-Fi",,,,,,
https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-radio-estate-port-harcourt-for-rent-7ufNUrmQEEQ4ddTNOXHQs0O6.html?page=6&pos=1&cur_pos=1&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=120,2500000,per annum,"2bdrm Block of Flats in Radio Estate, Port-Harcourt for rent",Block of Flats,2,3,NTA Road,465,,Newly-Built,Unfurnished,,,,,0,,Radio estate,,,,,
