URL,Title,Price,Location,Description,Property Ref,Last Updated,Market Status,Type,Bedrooms,Bathrooms,Toilets,Parking Spaces,Total Area,Covered Area,Unnamed: 15,Servicing,Service Charge,Furnishing,Sharing,Period
https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/rivers/port-harcourt/old-gra/2942939-european-standard-4-bedroom-terraced-duplex,European Standard 4 Bedroom Terraced Duplex,"24,000,000","Tamuno Avenue, Old GRA, Port Harcourt, Rivers","NOW LETTING
IN OLD GRA PORT HARCOURT
Luxury Semi Furnished & Service 4Bedroom Terrace Duplex with BQ
In a prestigious neighborhood.
Location: Old GRA Port Harcourt, Nigeria
Rent Price: N24 million per annum
Service charge: Price: N13 million
(Excluding other professional charges)
Features:
Fully Serviced
- 24/7 Electricity
- All en-suite
- Serene Environment
- Maximum Security
- Air Conditioners
- Ample Parking Space
- Service Quarter etc.
For viewing/further inquiries call:
Eduphil Properties. . 0803 874 3912",2942939,15-Dec-25,Available,Terraced Duplex,4,4,5,8,930 sqm,742 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/rivers/port-harcourt/old-gra/2942939-european-standard-4-bedroom-terraced-duplex,European Standard 4 Bedroom Terraced Duplex,"24,000,000","Tamuno Avenue, Old GRA, Port Harcourt, Rivers","NOW LETTING
IN OLD GRA PORT HARCOURT
Luxury Semi Furnished & Service 4Bedroom Terrace Duplex with BQ
In a prestigious neighborhood.
Location: Old GRA Port Harcourt, Nigeria
Rent Price: N24 million per annum
Service charge: Price: N13 million
(Excluding other professional charges)
Features:
Fully Serviced
- 24/7 Electricity
- All en-suite
- Serene Environment
- Maximum Security
- Air Conditioners
- Ample Parking Space
- Service Quarter etc.
For viewing/further inquiries call:
Eduphil Properties. . 0803 874 3912",2942939,15-Dec-25,Available,Terraced Duplex,4,4,5,8,930 sqm,742 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/2884155-luxury-virgin-3-bedrooms-flat-in-a-gated-estate,Luxury Virgin 3 Bedrooms Flat In A Gated Estate,"3,000,000","Shell Cooperative Estate, Eneka Link Road, Off G U Akeh Road, Eneka, Port Harcourt, Rivers","Newly built luxury 3 bedroom apartment in a gated estate with security.
Spacious parlour
Large kitchen with cabinets
King-size rooms
Qaulity wardrobes
Water heater
Rent.. 3m
Location.. Shell Cooperative estate Eneka
For more details and inspection call Eduphil.. 0803 874 3912",2884155,15-Dec-25,Available,Flat / Apartment,3,4,4,8,468 sqm,307 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/2884155-luxury-virgin-3-bedrooms-flat-in-a-gated-estate,Luxury Virgin 3 Bedrooms Flat In A Gated Estate,"3,000,000","Shell Cooperative Estate, Eneka Link Road, Off G U Akeh Road, Eneka, Port Harcourt, Rivers","Newly built luxury 3 bedroom apartment in a gated estate with security.
Spacious parlour
Large kitchen with cabinets
King-size rooms
Qaulity wardrobes
Water heater
Rent.. 3m
Location.. Shell Cooperative estate Eneka
For more details and inspection call Eduphil.. 0803 874 3912",2884155,15-Dec-25,Available,Flat / Apartment,3,4,4,8,468 sqm,307 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2941556-luxury-1-bedroom,Luxury 1 Bedroom,"1,000,000","Rukpokwu, Port Harcourt, Rivers","Luxury virgin 1 bedroom flat for rent in Rukpokwu, Port Harcourt for 1m Naira per annum. Agency fee is 20%",2941556,5-Dec-25,Available,Flat / Apartment,1,2,2,10,"1,023 sqm",,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2941556-luxury-1-bedroom,Luxury 1 Bedroom,"1,000,000","Rukpokwu, Port Harcourt, Rivers","Luxury virgin 1 bedroom flat for rent in Rukpokwu, Port Harcourt for 1m Naira per annum. Agency fee is 20%",2941556,5-Dec-25,Available,Flat / Apartment,1,2,2,10,"1,023 sqm",,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/rivers/port-harcourt/2944350-self-contain-apartment,Self Contain Apartment,"600,000","Rukpokwu, Port Harcourt, Rivers","Beautiful and standard self contain available for rent in Rukpokwu, Port Harcourt. It is going for 600k yearly. Newly built self contain with pop",2944350,4-Dec-25,Available,Self Contain (Single Rooms),,1,1,10,"1,023 sqm",,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/rivers/port-harcourt/2944350-self-contain-apartment,Self Contain Apartment,"600,000","Rukpokwu, Port Harcourt, Rivers","Beautiful and standard self contain available for rent in Rukpokwu, Port Harcourt. It is going for 600k yearly. Newly built self contain with pop",2944350,4-Dec-25,Available,Self Contain (Single Rooms),,1,1,10,"1,023 sqm",,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/2870816-magnificent-and-well-located-400sqm-office-building,Magnificent And Well Located 400sqm Office Building,"28,000,000","New Gra Phase 2, Port Harcourt, Rivers","TO LET : Magnificent and well located 400sqm office space on 2 floors ,  in a serene neighborhood at new Gra phase 2  ,  Port-Harcourt, Rivers State.
FEATURES:
- Well-located and defined access to property
- serene environment
- Ample parking lots.
- Sizeable rooms
- Durable doors covering all entrance  and large windows for cross ventilation.
- Adequate security and power supply
Rent : N28m per annum ( 400sqm )
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com",2870816,14-Dec-25,Available,Office Space,,4,4,6,930 sqm,600 sqm,,Serviced,,,Shared,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/2870816-magnificent-and-well-located-400sqm-office-building,Magnificent And Well Located 400sqm Office Building,"28,000,000","New Gra Phase 2, Port Harcourt, Rivers","TO LET : Magnificent and well located 400sqm office space on 2 floors ,  in a serene neighborhood at new Gra phase 2  ,  Port-Harcourt, Rivers State.
FEATURES:
- Well-located and defined access to property
- serene environment
- Ample parking lots.
- Sizeable rooms
- Durable doors covering all entrance  and large windows for cross ventilation.
- Adequate security and power supply
Rent : N28m per annum ( 400sqm )
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com",2870816,14-Dec-25,Available,Office Space,,4,4,6,930 sqm,600 sqm,,Serviced,,,Shared,per annum
https://nigeriapropertycentre.com/for-rent/commercial/warehouses/rivers/port-harcourt/2956442-900sqm-warehouse,900sqm Warehouse,"31,500,000","Trans - Amadi Industrial Layout, Port Harcourt, Rivers","WAREHOUSE FOR LEASE
We have the instruction of the owner to lease out these warehouses located at Trans - Amadi Industrial Layout, Port Harcourt.
Options
A. 1,800SQM @ N63, 000,000:00 P/A
B. 900SQM @ N31. 500,000:00 P/A
C. 650SQM @ N22, 750,000:00 P/A
D. 650SQM @ N22, 750,000:00 P/A
Godw uch
Call/whatsapp: 09124412127
https://kerantol.com/
Nb: Do you own a property that you want to sell, lease or rent out or even do a jv very fast, you can talk to us.",2956442,1-Dec-25,Available,Warehouse,,,,,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/warehouses/rivers/port-harcourt/2956442-900sqm-warehouse,900sqm Warehouse,"31,500,000","Trans - Amadi Industrial Layout, Port Harcourt, Rivers","WAREHOUSE FOR LEASE
We have the instruction of the owner to lease out these warehouses located at Trans - Amadi Industrial Layout, Port Harcourt.
Options
A. 1,800SQM @ N63, 000,000:00 P/A
B. 900SQM @ N31. 500,000:00 P/A
C. 650SQM @ N22, 750,000:00 P/A
D. 650SQM @ N22, 750,000:00 P/A
Godw uch
Call/whatsapp: 09124412127
https://kerantol.com/
Nb: Do you own a property that you want to sell, lease or rent out or even do a jv very fast, you can talk to us.",2956442,1-Dec-25,Available,Warehouse,,,,,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/2933760-luxury-4-bedroom-duplex-in-a-highbrow-neighborhood,Luxury 4-bedroom Duplex In A Highbrow Neighborhood,"20,000,000","Gra, Port Harcourt, Rivers","NOW LETTING
IN OLD GRA PORT HARCOURT
Luxury Semi Furnished & Service 4Bedroom Terrace Duplex with BQ
In a prestigious neighborhood.
Location: Old GRA Port Harcourt, Nigeria
Rent Price: N24 million per annum
Service charge: Price: N13 million
(Excluding other professional charges)
Features:
Fully Serviced
- 24/7 Electricity
- All en-suite
- Serene Environment
- Maximum Security
- Air Conditioners
- Ample Parking Space
- Service Quarter etc.
For viewing/further inquiries call:
Eduphil Properties. . 0803 2662547",2933760,17-Dec-25,Available,Semi-detached Duplex,4,5,5,5,"1,000 sqm",500 sqm,,,,Furnished,,per annum
https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/2933760-luxury-4-bedroom-duplex-in-a-highbrow-neighborhood,Luxury 4-bedroom Duplex In A Highbrow Neighborhood,"20,000,000","Gra, Port Harcourt, Rivers","NOW LETTING
IN OLD GRA PORT HARCOURT
Luxury Semi Furnished & Service 4Bedroom Terrace Duplex with BQ
In a prestigious neighborhood.
Location: Old GRA Port Harcourt, Nigeria
Rent Price: N24 million per annum
Service charge: Price: N13 million
(Excluding other professional charges)
Features:
Fully Serviced
- 24/7 Electricity
- All en-suite
- Serene Environment
- Maximum Security
- Air Conditioners
- Ample Parking Space
- Service Quarter etc.
For viewing/further inquiries call:
Eduphil Properties. . 0803 2662547",2933760,17-Dec-25,Available,Semi-detached Duplex,4,5,5,5,"1,000 sqm",500 sqm,,,,Furnished,,per annum
https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/2967847-dont-miss-this-luxury-semi-detached-3-bedroom-duplex-alone,Don't Miss This Luxury Semi-detached 3 Bedroom Duplex Alone,"4,500,000","Shell Cooperatives Estate , Eneka Link Road, Port Harcourt, Rivers","Tastefully Finished Luxury 3Bedroom  in serene surroundings. Highly secured Estate with access control ... don't miss this
Rent - 5M per annum two yrs is required 10m
Agency fee - 1m
Legal fee - 1m
Caution deposit - 1m
Service charge - TBD
Features :-
- 3Bedrooms
- All Rooms en-suite
- Alone in the compound
- Access control Estate
- Fully Fitted kitchen
- Tarred Road
- closeness to market
-   Nice school within for kids
- shopping malls close
- Large Room sizes
- Water heaters
- Interlocking compound
- 24/7 power supply
For more information and inspection please    08032662547
Incase this doesn't meet your spec we have other options more expensive than this",2967847,17-Dec-25,Available,Semi-detached Duplex,3,4,4,4,300 sqm,150 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/2967847-dont-miss-this-luxury-semi-detached-3-bedroom-duplex-alone,Don't Miss This Luxury Semi-detached 3 Bedroom Duplex Alone,"4,500,000","Shell Cooperatives Estate , Eneka Link Road, Port Harcourt, Rivers","Tastefully Finished Luxury 3Bedroom  in serene surroundings. Highly secured Estate with access control ... don't miss this
Rent - 5M per annum two yrs is required 10m
Agency fee - 1m
Legal fee - 1m
Caution deposit - 1m
Service charge - TBD
Features :-
- 3Bedrooms
- All Rooms en-suite
- Alone in the compound
- Access control Estate
- Fully Fitted kitchen
- Tarred Road
- closeness to market
-   Nice school within for kids
- shopping malls close
- Large Room sizes
- Water heaters
- Interlocking compound
- 24/7 power supply
For more information and inspection please    08032662547
Incase this doesn't meet your spec we have other options more expensive than this",2967847,17-Dec-25,Available,Semi-detached Duplex,3,4,4,4,300 sqm,150 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2974314-luxury-3-bedroom-semi-detached-duplex-with-well-finished-fittings,Luxury 3 Bedroom Semi Detached Duplex With Well Finished Fittings,"5,000,000","Shell Cooperative, Port Harcourt, Rivers","Luxury 3 bedroom semi detached duplex for rent in Shell cooperative, Eneka/Eliozu link road, Port Harcourt. This well finished 3 bedroom duplex is letting for 5m Naira yearly (2 years payment required required). Kindly come for inspection",2974314,4-Dec-25,Available,Flat / Apartment,3,4,4,5,234 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2974314-luxury-3-bedroom-semi-detached-duplex-with-well-finished-fittings,Luxury 3 Bedroom Semi Detached Duplex With Well Finished Fittings,"5,000,000","Shell Cooperative, Port Harcourt, Rivers","Luxury 3 bedroom semi detached duplex for rent in Shell cooperative, Eneka/Eliozu link road, Port Harcourt. This well finished 3 bedroom duplex is letting for 5m Naira yearly (2 years payment required required). Kindly come for inspection",2974314,4-Dec-25,Available,Flat / Apartment,3,4,4,5,234 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2899685-tastefully-finished-2-bedroom-apartment,Tastefully Finished 2 Bedroom Apartment,"2,500,000","Agip Estate, Port Harcourt, Rivers","TO LET    : Tastefully Finished 2 bedroom apartment in a serene environment at extension A , Agip estate ,Port-Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- serene environment
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms with fitted wardrobes
- All rooms  Insuite
- Large windows for cross ventilation
- Durable doors covering all entrance
- Adequate security and power supply
Price: ₦2.5m per annum ( 2years )
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com",2899685,14-Dec-25,Available,Flat / Apartment,2,2,2,4,930 sqm,400 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2899685-tastefully-finished-2-bedroom-apartment,Tastefully Finished 2 Bedroom Apartment,"2,500,000","Agip Estate, Port Harcourt, Rivers","TO LET    : Tastefully Finished 2 bedroom apartment in a serene environment at extension A , Agip estate ,Port-Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- serene environment
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms with fitted wardrobes
- All rooms  Insuite
- Large windows for cross ventilation
- Durable doors covering all entrance
- Adequate security and power supply
Price: ₦2.5m per annum ( 2years )
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com",2899685,14-Dec-25,Available,Flat / Apartment,2,2,2,4,930 sqm,400 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2847306-luxurious-and-tastefully-furnished-2-bedroom-apartment,Luxurious And Tastefully Furnished 2 Bedroom Apartment,"6,000,000","Golf Estate, Port Harcourt, Rivers","TO LET    : Luxurious And Tastefully Furnished 2 bedroom apartment in a serene environment at golf estate ,  off Peter odili road , Port-Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- serene environment
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms with fitted wardrobes
- All rooms  Insuite
- Large windows for cross ventilation
- Durable doors covering all entrance
- Executive sofa
- Air conditioner, cooking gas etc
- Adequate security and power supply
Price: ₦6m  per annum ( 2years )
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com",2847306,14-Dec-25,Available,Flat / Apartment,2,2,3,4,"1,500 sqm",100 sqm,,Serviced,,Furnished,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2847306-luxurious-and-tastefully-furnished-2-bedroom-apartment,Luxurious And Tastefully Furnished 2 Bedroom Apartment,"6,000,000","Golf Estate, Port Harcourt, Rivers","TO LET    : Luxurious And Tastefully Furnished 2 bedroom apartment in a serene environment at golf estate ,  off Peter odili road , Port-Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- serene environment
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms with fitted wardrobes
- All rooms  Insuite
- Large windows for cross ventilation
- Durable doors covering all entrance
- Executive sofa
- Air conditioner, cooking gas etc
- Adequate security and power supply
Price: ₦6m  per annum ( 2years )
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com",2847306,14-Dec-25,Available,Flat / Apartment,2,2,3,4,"1,500 sqm",100 sqm,,Serviced,,Furnished,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2975983-4-bedrom-flat,4 Bedrom Flat,"15,000,000","Old Gra, Port Harcourt, Rivers","Well maintained and spacious 4 bedroom flat in the heart of the serene and gated Old GRA, Port Harcourt.",2975983,27-Nov-25,Available,Flat / Apartment,4,,,,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2975983-4-bedrom-flat,4 Bedrom Flat,"15,000,000","Old Gra, Port Harcourt, Rivers","Well maintained and spacious 4 bedroom flat in the heart of the serene and gated Old GRA, Port Harcourt.",2975983,27-Nov-25,Available,Flat / Apartment,4,,,,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2979680-luxury-2-bedroom-flat,Luxury 2 Bedroom Flat,"3,000,000","Off Peter Odili Road, Port Harcourt, Rivers","Luxury 2 bedroom flat for rent. Off Peter Odili road, Port Harcourt. 3m Naira yearly rent. 20% agency fee.",2979680,4-Dec-25,Available,Flat / Apartment,2,3,3,10,745 sqm,422 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/2979680-luxury-2-bedroom-flat,Luxury 2 Bedroom Flat,"3,000,000","Off Peter Odili Road, Port Harcourt, Rivers","Luxury 2 bedroom flat for rent. Off Peter Odili road, Port Harcourt. 3m Naira yearly rent. 20% agency fee.",2979680,4-Dec-25,Available,Flat / Apartment,2,3,3,10,745 sqm,422 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/trans-amadi/2840124-tastefully-finished-4-bedroom-semi-detached-duplex-with-a-bq,Tastefully Finished 4 Bedroom Semi Detached Duplex With A Bq,"10,000,000","Reef Court Estate, Trans Amadi, Port Harcourt, Rivers",,2840124,4-Dec-25,Available,Semi-detached Duplex,4,4,5,4,,,,Serviced,"₦60,000 per month",,,per annum
https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/trans-amadi/2840124-tastefully-finished-4-bedroom-semi-detached-duplex-with-a-bq,Tastefully Finished 4 Bedroom Semi Detached Duplex With A Bq,"10,000,000","Reef Court Estate, Trans Amadi, Port Harcourt, Rivers",,2840124,4-Dec-25,Available,Semi-detached Duplex,4,4,5,4,,,,Serviced,"₦60,000 per month",,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/old-gra/2929135-luxuriously-finished-5-bedroom-duplex-with-a-swimming-pool-and-bq,Luxuriously Finished 5 Bedroom Duplex With A Swimming Pool And Bq,"15,000,000","Old GRA, Port Harcourt, Rivers",,2929135,4-Dec-25,Available,Detached Duplex,5,5,6,6,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/old-gra/2929135-luxuriously-finished-5-bedroom-duplex-with-a-swimming-pool-and-bq,Luxuriously Finished 5 Bedroom Duplex With A Swimming Pool And Bq,"15,000,000","Old GRA, Port Harcourt, Rivers",,2929135,4-Dec-25,Available,Detached Duplex,5,5,6,6,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/old-gra/2929142-luxury-3-bedroom-apartment-with-swimming-pool,Luxury 3 Bedroom Apartment With Swimming Pool,"9,000,000","Old Gra, Old GRA, Port Harcourt, Rivers",,2929142,4-Dec-25,Available,Flat / Apartment,3,3,4,4,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/old-gra/2929142-luxury-3-bedroom-apartment-with-swimming-pool,Luxury 3 Bedroom Apartment With Swimming Pool,"9,000,000","Old Gra, Old GRA, Port Harcourt, Rivers",,2929142,4-Dec-25,Available,Flat / Apartment,3,3,4,4,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/old-gra/2929467-luxury-2-bedrooms-apartment-with-ample-space,Luxury 2 Bedrooms Apartment With Ample Space,"8,000,000","Old GRA, Port Harcourt, Rivers",,2929467,4-Dec-25,Available,Flat / Apartment,2,2,3,4,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/old-gra/2929467-luxury-2-bedrooms-apartment-with-ample-space,Luxury 2 Bedrooms Apartment With Ample Space,"8,000,000","Old GRA, Port Harcourt, Rivers",,2929467,4-Dec-25,Available,Flat / Apartment,2,2,3,4,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/2897167-exotic-newly-built-2-bedroom-bedroom-flat,Exotic Newly Built 2-bedroom Bedroom Flat,"2,500,000","Shell Cooperative Estate, Eneka, Port Harcourt, Rivers","Newly built Exotic 2 bedroom apartment with pop cieling screeded walls king-size master bedroom with balcony,
In a gated estate
Rent.. 2.5m
Location.. Shell Cooperative Estate Eneka link Road
For more details and inspection call Eduphil properties.. 0803 874 3912",2897167,15-Dec-25,Available,Flat / Apartment,2,3,3,6,465 sqm,387 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/2897167-exotic-newly-built-2-bedroom-bedroom-flat,Exotic Newly Built 2-bedroom Bedroom Flat,"2,500,000","Shell Cooperative Estate, Eneka, Port Harcourt, Rivers","Newly built Exotic 2 bedroom apartment with pop cieling screeded walls king-size master bedroom with balcony,
In a gated estate
Rent.. 2.5m
Location.. Shell Cooperative Estate Eneka link Road
For more details and inspection call Eduphil properties.. 0803 874 3912",2897167,15-Dec-25,Available,Flat / Apartment,2,3,3,6,465 sqm,387 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/elimbu/2916519-american-standard-4-bedroom-duplex,American Standard 4 Bedroom Duplex,"185,000,000","Eneka Elimgbu Road, Elimbu, Port Harcourt, Rivers","Newly Built 4 Bedroom Detached Duplex For Sale !
Location: Royal Estate, Off Rumuokwurusi Tank Flyover, Elimgbu Port Harcourt Nigeria
Price: 185 Million Naira
Title: Deed of conveyance
Features:
-Gate house
-2 seating rooms
-En-suite Rooms
-Visitors Convinience
-POP Ceilings
-Screeded Walls
-Ample car space
-Modern Fittings & Finishing
-Good Access
Adequate Power Supply
-Secured Estate
Proximity to Tarred Road, etc.
For More Details And Inspection
Contact Eduphil properties ..
0803 874 3912
0807 530 6696",2916519,15-Dec-25,Available,Detached Duplex,4,5,5,4,465 sqm,379 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/elimbu/2916519-american-standard-4-bedroom-duplex,American Standard 4 Bedroom Duplex,"185,000,000","Eneka Elimgbu Road, Elimbu, Port Harcourt, Rivers","Newly Built 4 Bedroom Detached Duplex For Sale !
Location: Royal Estate, Off Rumuokwurusi Tank Flyover, Elimgbu Port Harcourt Nigeria
Price: 185 Million Naira
Title: Deed of conveyance
Features:
-Gate house
-2 seating rooms
-En-suite Rooms
-Visitors Convinience
-POP Ceilings
-Screeded Walls
-Ample car space
-Modern Fittings & Finishing
-Good Access
Adequate Power Supply
-Secured Estate
Proximity to Tarred Road, etc.
For More Details And Inspection
Contact Eduphil properties ..
0803 874 3912
0807 530 6696",2916519,15-Dec-25,Available,Detached Duplex,4,5,5,4,465 sqm,379 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eliozu/2809560-london-standard-1-bedroom-flat-with-federal-light,London Standard 1 Bedroom Flat With Federal Light,"1,000,000","Rukpakulusi Off Eliozu Flyover, Eliozu, Port Harcourt, Rivers","Standard 1 bedroom flat with federal light of at least 23 hours every day.
Prepaid meter
Water heater
Quality kitchen cabinets
Quality wardrobe
Ample parking space
Good access road.
Rent.. ₦1m
Location.. Rukpakulusi off Eliozu flyover
Çall  Eduphil for immediate inspection and payment while it's still available..
0803 874 3912
0807 530 6696
FASTEST FINGER",2809560,15-Dec-25,Available,Flat / Apartment,1,1,2,8,948 sqm,428 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eliozu/2809560-london-standard-1-bedroom-flat-with-federal-light,London Standard 1 Bedroom Flat With Federal Light,"1,000,000","Rukpakulusi Off Eliozu Flyover, Eliozu, Port Harcourt, Rivers","Standard 1 bedroom flat with federal light of at least 23 hours every day.
Prepaid meter
Water heater
Quality kitchen cabinets
Quality wardrobe
Ample parking space
Good access road.
Rent.. ₦1m
Location.. Rukpakulusi off Eliozu flyover
Çall  Eduphil for immediate inspection and payment while it's still available..
0803 874 3912
0807 530 6696
FASTEST FINGER",2809560,15-Dec-25,Available,Flat / Apartment,1,1,2,8,948 sqm,428 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/eliozu/2840121-tastefully-finished-3-bedroom-semi-detached-duplex,Tastefully Finished 3 Bedroom Semi Detached Duplex,"5,000,000","Shell Cooperative Estate, Eliozu, Port Harcourt, Rivers","TO LET:.
Tastefully finished 3 bedroom semi detached duplex in a very secure estate at Shell cooperative, Eneka link road, Port harcourt.
Rent: 5m per annum ( 2 yrs payment 10m)
* Tastefully finished
* Private compound
* Organized and serene estate
* Constant power supply
* Interlocked compound
* Large living room
* Dining area
* Sizeable kitchen with modern cabinets
* Borehole for adequate water supply
* Massive master's bedroom
* Balcony
* Walk in closet
* Top-notch fittings and fixtures
* Good road network
* Maximum security
Etc.",2840121,4-Dec-25,Available,Semi-detached Duplex,3,3,4,4,,,,,,,,per annum
